"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:05:01,FALSE,NA,"1598996722415722496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_17oaly",343,TRUE,FALSE,NA,NA
"Gempa kan ya?berada nyampe bogor yaAllah #Gempa #garut",FALSE,0,NA,2022-12-03 11:04:51,FALSE,NA,"1598996682884411392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Syslbchk",0,FALSE,FALSE,NA,NA
"Bukan hanya stasiun pengamatan seismik Wanagama Yogyakarta saja yang mengalami overscale, stasiun pengamatan Seismi… https://t.co/JMvIDmZ0BQ",FALSE,9,NA,2022-12-03 11:04:49,TRUE,NA,"1598996673971490817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","infomitigasi",1,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:04:39,FALSE,NA,"1598996630304591872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tynoes",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:04:30,FALSE,NA,"1598996594644643840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ceptantan3",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:04:25,FALSE,NA,"1598996570967789568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adaRobiahhh",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:04:17,FALSE,NA,"1598996537639841795",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TaaufikTR",343,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 11:04:12,FALSE,NA,"1598996519684046848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RiskaDwiariant5",71,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:04:08,FALSE,NA,"1598996503124938753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","natnetttt",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:04:05,FALSE,NA,"1598996489401151488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","masfais_",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:03:37,FALSE,NA,"1598996370199040001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ronarisk",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:03:34,FALSE,NA,"1598996357859409921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hajimoohidin",343,TRUE,FALSE,NA,NA
"RT @nanatsutaizai99: update #gempa #garut #bmkg #infogempabumi , kiriman dari warga kecamatan pakenjeng, garut. https://t.co/Y5O2QnV1DK",FALSE,0,NA,2022-12-03 11:03:24,FALSE,NA,"1598996316277051392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ucallmeaiq",2,TRUE,FALSE,NA,NA
"Gempa Magnitudo 6,4 Guncang Kabupaten Garut

Selengkapnya Klik Tautan Berikut ini
#Garut #Bencanagempa #Gempa… https://t.co/0R0J63JEaZ",FALSE,0,NA,2022-12-03 11:03:16,TRUE,NA,"1598996284555538433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","murianewscom",1,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:02:59,FALSE,NA,"1598996210341191681",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nasionalll",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:02:42,FALSE,NA,"1598996141378797568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","h3r085",343,TRUE,FALSE,NA,NA
"RT @infomitigasi: Seismogram Wanagama #Yogyakarta mengalami overscale ketika gempa skala M6 terjadi di #Garut Sore ini 03-Desember-2022 htt…",FALSE,0,NA,2022-12-03 11:02:19,FALSE,NA,"1598996043655712768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dahbwangg",14,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:02:13,FALSE,NA,"1598996017105743876",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emphi_02",343,TRUE,FALSE,NA,NA
"RT @tvrinewscom: Breaking News! Gempa M6,4 Guncang Kabupaten Garut Jawa Barat
#Gempa #garut
https://t.co/RWLGbxmxxa",FALSE,0,NA,2022-12-03 11:01:50,FALSE,NA,"1598995922046054401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TVRI_Lampung1",1,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:01:48,FALSE,NA,"1598995914961883138",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SupriyatunTun",343,TRUE,FALSE,NA,NA
"Gempa mag 6.4 SR. 

Doa untuk saudara-saudara kita di Garut dan sekitarnya semoga aman-aman semua.

Semoga kita sem… https://t.co/yUsm3phFM9",FALSE,0,NA,2022-12-03 11:01:28,TRUE,NA,"1598995828429004800",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","guntursubagja",0,FALSE,FALSE,NA,NA
"Info Gempa Hari Ini: Baru Terjadi Gempa di Kabupaten Garut Jawa Barat 3 Desember 2022 6,4 Magnitudo

#Gempa #Garut… https://t.co/Dt8hzSoINW",FALSE,0,NA,2022-12-03 11:00:53,TRUE,NA,"1598995685327933441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Portal_PWT",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:00:50,FALSE,NA,"1598995671381864450",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YuliaAprillia3",343,TRUE,FALSE,NA,NA
"Adakah Korban Gempa Garut Hari Ini 3 Desember 2022? BMKG Update Kabar Terbaru

#Gempa #Garut #BMKG #GempaGarut https://t.co/7o1wqVkxR4",FALSE,0,NA,2022-12-03 11:00:47,FALSE,NA,"1598995659159633921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Portal_PWT",0,FALSE,FALSE,NA,NA
"PREDIKSI HONGKONGPOOLS HARI INI, SABTU TANGGAL 03 DESEMBER 2022
#voctoto #vocslot #prediksisyairtogelhariini… https://t.co/LgfvLIoa1m",FALSE,1,NA,2022-12-03 11:00:41,TRUE,NA,"1598995631368175629",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","priskacsto",0,FALSE,FALSE,NA,NA
"Gempa Magnitudo 6,4 Garut Jawa Barat, Terasa Getarannya di Bandung dan Cilacap

#Gempa #Garut #BMKG #GempaGarut https://t.co/U7S8WTaySE",FALSE,0,NA,2022-12-03 11:00:37,FALSE,NA,"1598995617187270656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Portal_PWT",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:00:37,FALSE,NA,"1598995616008671232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AidilAidililham",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:00:33,FALSE,NA,"1598995601605427200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enygoen",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:00:30,FALSE,NA,"1598995585142751234",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adesarirahayu23",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:00:30,FALSE,NA,"1598995585113395200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dannydhe",343,TRUE,FALSE,NA,NA
"Gempa Magnitudo 6,4 Garut Jawa Barat, Terasa Getarannya di Bandung dan Cilacap

#Gempa #Garut #BMKG #GempaGarut https://t.co/eC3E7slwNY",FALSE,0,NA,2022-12-03 11:00:25,FALSE,NA,"1598995567765786630",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Portal_PWT",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:00:25,FALSE,NA,"1598995564280320000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shaiiank18",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:00:22,FALSE,NA,"1598995554054574080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","debolitikum",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 11:00:20,FALSE,NA,"1598995543501737986",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rwindsyah_07",343,TRUE,FALSE,NA,NA
"RT @nanatsutaizai99: update #gempa #garut #bmkg #infogempabumi , kiriman dari warga kecamatan pakenjeng, garut. https://t.co/Y5O2QnV1DK",FALSE,0,NA,2022-12-03 11:00:13,FALSE,NA,"1598995516289085440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keyabananwa",2,TRUE,FALSE,NA,NA
"Gempa Hari Ini Terasa Sampai Wangon Banyumas Hingga Kebumen, Berpusat di Garut 6,4 M

#Gempa #Garut #BMKG… https://t.co/6CRwoDKgD4",FALSE,0,NA,2022-12-03 11:00:13,TRUE,NA,"1598995516024836098",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Portal_PWT",0,FALSE,FALSE,NA,NA
"ngakak! lihat Arif alfiansyah nyanyi kok malah jadi nangis #HITCJAKARTA #garut
https://t.co/Tpxp0XA2Ks",FALSE,0,NA,2022-12-03 11:00:09,FALSE,NA,"1598995499268583426",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","onmaweee",0,FALSE,FALSE,NA,NA
"RT @infomitigasi: Seismogram Wanagama #Yogyakarta mengalami overscale ketika gempa skala M6 terjadi di #Garut Sore ini 03-Desember-2022 htt…",FALSE,0,NA,2022-12-03 11:00:08,FALSE,NA,"1598995494902300674",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pemudhatersesad",14,TRUE,FALSE,NA,NA
"[Breaking News] Gempa M6,4 Guncang Garut Sore Ini, 3 Desember 2022, Terasa hingga Banyumas

#Gempa #Garut #BMKG… https://t.co/WHyF65jFfx",FALSE,0,NA,2022-12-03 11:00:02,TRUE,NA,"1598995470134968320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Portal_PWT",0,FALSE,FALSE,NA,NA
"RT @urgurljos: Rekomendasi tas putih lucu lucu 🙌🙌🤍

1. https://t.co/L0Vv2OISOw
2. https://t.co/rigY5K0i2d
3. https://t.co/AHLDN6rOVj
4. htt…",FALSE,0,NA,2022-12-03 10:59:52,FALSE,NA,"1598995426669391873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aesthexthingy",5,TRUE,FALSE,NA,NA
"INFO Gempa Terkini Hari Ini 3 Desember 2022 di Barat Daya Garut, Terasa Sampai Cilacap dan Kebumen

#Gempa #Garut… https://t.co/miWLUYMOLO",FALSE,0,NA,2022-12-03 10:59:51,TRUE,NA,"1598995423469129728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Portal_PWT",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:59:45,FALSE,NA,"1598995398105845760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","firdausasyuhada",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:59:42,FALSE,NA,"1598995384617291776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vikry_bionic",343,TRUE,FALSE,NA,NA
"RT @infomitigasi: Seismogram Wanagama #Yogyakarta mengalami overscale ketika gempa skala M6 terjadi di #Garut Sore ini 03-Desember-2022 htt…",FALSE,0,NA,2022-12-03 10:59:25,FALSE,NA,"1598995314803118082",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Igo_winata",14,TRUE,FALSE,NA,NA
"RT @florieliciouss: 3 hari sebelumnya di Garut ...Pipa Pembangkit Listrik Tenaga Mikrohidro (PLTMH) Cirompang, di Kecamatan Bungbulang, Kab…",FALSE,0,NA,2022-12-03 10:59:23,FALSE,NA,"1598995304522866696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ibrahim78704863",4,TRUE,FALSE,NA,NA
"Satu warga di Pangandaran, Wahyu menyampaikan merasa kaget dengan adanya getaran gempa bumi yang terjadi di daerah… https://t.co/QquxpSoL1X",FALSE,0,NA,2022-12-03 10:59:20,TRUE,NA,"1598995291440812033",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TribunLombokcom",0,FALSE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:58:45,FALSE,NA,"1598995146389229569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bang2dtan2djin",71,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:58:39,FALSE,NA,"1598995120527126530",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bjorkakw21",343,TRUE,FALSE,NA,NA
"update #gempa #garut #bmkg #infogempabumi , kiriman dari warga kecamatan pakenjeng, garut. https://t.co/Y5O2QnV1DK",FALSE,11,NA,2022-12-03 10:58:34,FALSE,NA,"1598995101824745473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nanatsutaizai99",2,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:58:28,FALSE,NA,"1598995074201026561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lambesauruss",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:58:22,FALSE,NA,"1598995051463716864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Satriyahahaha",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:58:19,FALSE,NA,"1598995037614133250",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BoraboraPart2",343,TRUE,FALSE,NA,NA
"RT @urgurljos: Rekomendasi tas putih lucu lucu 🙌🙌🤍

1. https://t.co/L0Vv2OISOw
2. https://t.co/rigY5K0i2d
3. https://t.co/AHLDN6rOVj
4. htt…",FALSE,0,NA,2022-12-03 10:58:01,FALSE,NA,"1598994961126809601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RHistoriaaa",5,TRUE,FALSE,NA,NA
"RT @infomitigasi: Seismogram Wanagama #Yogyakarta mengalami overscale ketika gempa skala M6 terjadi di #Garut Sore ini 03-Desember-2022 htt…",FALSE,0,NA,2022-12-03 10:57:53,FALSE,NA,"1598994928071475201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jksw47",14,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:57:51,FALSE,NA,"1598994920052002817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rohmahdg",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:57:44,FALSE,NA,"1598994891534905344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fhirahmi13",343,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:57:42,FALSE,NA,"1598994884438151168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SAzyuraa",71,TRUE,FALSE,NA,NA
"RT @infomitigasi: Seismogram Wanagama #Yogyakarta mengalami overscale ketika gempa skala M6 terjadi di #Garut Sore ini 03-Desember-2022 htt…",FALSE,0,NA,2022-12-03 10:57:22,FALSE,NA,"1598994798274576385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dorandae_il",14,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:57:05,FALSE,NA,"1598994728951123968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jklmekhaaa17",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:56:55,FALSE,NA,"1598994687142289408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","forlovengr",343,TRUE,FALSE,NA,NA
"BREAKING NEWS Gempa Magnitudo 6,4 Guncang Kabupaten Garut Sore Ini, Tak Berpotensi Tsunami
Selengkapnya:… https://t.co/g9gA5DlHjw",FALSE,4,NA,2022-12-03 10:56:48,TRUE,NA,"1598994657417244674",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VideoTRIBUN",0,FALSE,FALSE,NA,NA
"RT @infogarut: #Garut diguncang gempa magnitudo 6,4, terasa hingga Bandung https://t.co/umNW5Sgtw1",FALSE,0,NA,2022-12-03 10:56:39,FALSE,NA,"1598994616057204738",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wagkgk",5,TRUE,FALSE,NA,NA
"RT @infomitigasi: Seismogram Wanagama #Yogyakarta mengalami overscale ketika gempa skala M6 terjadi di #Garut Sore ini 03-Desember-2022 htt…",FALSE,0,NA,2022-12-03 10:56:34,FALSE,NA,"1598994595903574017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","candrasurya",14,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:56:32,FALSE,NA,"1598994590102847488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SAzyuraa",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:56:22,FALSE,NA,"1598994546272395269",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2002Ademila",343,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:56:05,FALSE,NA,"1598994475527057408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joistaa",71,TRUE,FALSE,NA,NA
"Baru tadi siang nonton chanel mongol stres tentang daerah yg bakal terkena musibah, dan salah satunya ada garut, eh… https://t.co/eEoTkfmCf7",FALSE,1,NA,2022-12-03 10:55:58,TRUE,NA,"1598994445130928129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anggaaaaaah",0,FALSE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:55:58,FALSE,NA,"1598994444547919872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Utamisn18",343,TRUE,FALSE,NA,NA
"RT @asal_sukses: Njir prediksi nya tepat

#Gempa 
#garut https://t.co/p9xrB0eznr",FALSE,0,NA,2022-12-03 10:55:56,FALSE,NA,"1598994439321841664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jend_Sudirman",71,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:55:56,FALSE,NA,"1598994437535059972",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vidyara_",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:55:55,FALSE,NA,"1598994435186262016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oecil_honda",343,TRUE,FALSE,NA,NA
"RT @ariemustari25: Gempa Bumi Garut terasa kencng di daerah Purwadadi-Ciamis
#garut 
#ciamis
#cianjur https://t.co/L2unrqoir0",FALSE,0,NA,2022-12-03 10:55:54,FALSE,NA,"1598994429171597312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Holla_Sea",343,TRUE,FALSE,NA,NA
